Date of data Extraction,Brand,Product name,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price
2018-06-08 22:10:24 UTC,balliamo,Balliamo Pinot Grigio ,750ml,Ml,1,,,,,,,,,13,TRUE,10,FALSE,,
2018-06-08 22:10:24 UTC,evian spring,Evian Spring Still Water ,330ml,Ml,1,,,,,,,,,2.1,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Spring Water ,6x1.5l bottles,l bottles,6,,,,,,,,,4.8,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,alka power,Alka Power Alkaline Water ,1.5l bottle,Litre,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,4 pines brewing company,4 Pines Brewing Company Pale Ale Bottle,330ml case,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,endeavour vintage beer co.,Endeavour Vintage Beer Co. Growers Pale Ale Bottles,24x330ml case,ml case,24,,,,,,,,,72,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,endeavour vintage beer co.,Endeavour Vintage Beer Co. Growers Pale Ale Bottle,330ml single,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,gage roads,Gage Roads Single Fin Summer Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,22.3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,4 pines brewing company,4 Pines Brewing Company Pale Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,25,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,bulla creamy classics,Bulla Creamy Classics Ice Cream Mint Choc Chip,20,47g,1,,921kJ,3.1g,12.3g,8.6g,24.3g,21.9g,49mg,8,TRUE,6,FALSE,,
2018-06-08 22:10:24 UTC,evian spring,Evian Spring Still Water ,750ml,Ml,1,,,,,,,,,3.1,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,4 pines brewing company,4 Pines Brewing Company Pale Ale Bottles,24x330ml case,ml case,24,,,,,,,,,79,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,weis,Weis Sorbet Mango,10,72g,1,,463kJ,0.4g,<0.1g,0.0g,26.4g,25.5g,3mg,7,TRUE,5,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Vanilla Bean,10,78g (Approx 1 Scoop),1,,971kJ,3.9g,14.2g,10.5g,22.3g,19.4g,52mg,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Honey Caramel Macadamia,10,64g (Approx. 1 Scoop),1,,1040kJ,3.7g,14.2g,8.8g,26.7g,22.2g,47mg,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,birds eye,"Birds Eye Steam Fresh In Cheese Sauce Broccoli, Cauliflower & Carrot",2,200g,1,,415kJ,3.9g,6.5g,4.2g,5.6g,2.7g,230mg,4.2,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,o'briens,O'briens Premium Lager Bottles,24x330ml case,ml case,24,,,,,,,,,79,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,o'briens,O'briens Premium Lager Bottles,6x330ml pack,ml pack,6,,,,,,,,,24.3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,o'briens,O'briens Lager Premium Bottle,330ml single,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Salted Caramel,1l,Litre,1,,,,,,,,,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,weis,Weis Sorbet Lemon,10,67g,1,,451kJ,<0.1g,<0.1g,0.0g,26.5g,24.9g,7mg,7,TRUE,5,FALSE,,
2018-06-08 22:10:24 UTC,bulla creamy classics,Bulla Creamy Classics Ice Cream Vanilla & Boysenberry,2l,Litre,1,,,,,,,,,8,TRUE,6,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Chocolate Ice Cream,20,46g,1,,Approx. 697kJ,Approx. 1.9g,Approx. 4.4g,Approx. 3g,Approx. 29.5g,Approx. 21.2g,Approx. 42mg,4.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,bulla creamy classics,Bulla Creamy Classics Ice Cream Cookies & Cream,20,47g,1,,934kJ,3.2g,11.7g,7.5g,26.4g,20.5g,92mg,8,TRUE,6,FALSE,,
2018-06-08 22:10:24 UTC,heinz,Heinz Mixed Vegetables ,13,75g,1,,220kJ,2.8g,0.4g,0g,7.3g,3.9g,25mg,4.69,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,bell farms,Bell Farms Steamed Veggies Carrot Corn & Broccoli,3pk 450g,g,3,,,,,,,,,2,FALSE,,TRUE,2 for 3.00,1.5
2018-06-08 22:10:24 UTC,birds eye,Birds Eye Steam Fresh Penne Pasta With Napoli Vegetarian Sauce,400g,g,1,,,,,,,,,4.2,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,endeavour vintage beer co.,Endeavour Vintage Beer Co. Growers Golden Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,24.3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Intense Coffee,10,64g (approx 1 scoop),1,,959kJ,3.9g,12.4g,8.5g,25.5g,21.7g,59mg,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Cookies & Cream,10,64g (Approx 1 Scoop),1,,1060kJ,4.3g,13.2g,7.9g,29.4g,20.7g,140mg,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Indian Pale Ale Bottle,330ml single,Ml,1,,,,,,,,,5.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Creme Brulee,1l,Litre,1,,,,,,,,,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,weis,Weis Sorbet Summer Berries,10,64g,1,,486kJ,0.4g,<0.1g,0.0g,27.8g,26.5g,5mg,7,TRUE,5,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Australian Winter Veg Mix,13,75g,1,,113kJ,1.5g,<1.0g,<1.0g,3.1g,2.6g,26mg,3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,birds eye country harvest ,Birds Eye Country Harvest Mixed Vegetables Garden,13.3,75g,1,,110kJ,1.7g,0.3g,<0.1g,2.9g,2.3g,20mg,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,birds eye country harvest,Birds Eye Country Harvest Mixed Vegetables Carrot Cauliflower & Broccoli,13.3,75g,1,,119kJ,1.9g,0.3g,<0.1g,2.9g,2.6g,28mg,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Ice Cream Coconut Chocolate,10,62g (Approx. 1 Scoop),1,,1020kJ,3.9g,14.3g,8.3g,24.5g,21.5g,61mg,4.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,schweppes,Schweppes Mineral Water Lime Sugar Free,4x300ml,Ml,4,,,,,,,,,5.8,TRUE,4.1,FALSE,,
2018-06-08 22:10:24 UTC,yenda,Yenda Pale Ale Bottle,330ml single,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Indian Pale Ale Bottles,24x330ml case,ml case,24,,,,,,,,,88,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Indian Pale Ale Bottles,4x330ml pack,ml pack,4,,,,,,,,,20.3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,bulla mini,Bulla Mini Frozen Yoghurt Assorted Flavours,14,"Strawberry and Passion fruit :34g, Wildberry and Mango spilt : 38g",14,,"Strawberry and Passion fruit :533kJ, Wildberry and Mango spilt : 458kJ","Strawberry and Passion fruit :4.5g, Wildberry and Mango spilt : 2.6g","Strawberry and Passion fruit :3.0g, Wildberry and Mango spilt : 1.7g","Strawberry and Passion fruit :2.0g,Wildberry and Mango spilt : 1.1g","Strawberry and Passion fruit :20.7g, Wildberry and Mango spilt : 21.0g","Strawberry and Passion fruit :19.4g, Wildberry and Mango spilt : 20.2g","Strawberry and Passion fruit :55mg, Wildberry and Mango spilt : 32mg",6.8,TRUE,4.5,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Lightly Sparkling Spring Water,20pk 500ml,Ml,20,,,,,,,,,11.85,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sanpellegrino,Sanpellegrino Sparkling Natural Mineral Water,500ml,Ml,1,,,,,,,,,1.9,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,voss,Voss Sparkling Water,375ml,Ml,1,,,,,,,,,3.15,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,yenda,Yenda Pale Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,23,FALSE,,TRUE,2 for 36.00,18
2018-06-08 22:10:24 UTC,sara lee,Sara Lee Incredibly Crunchy Salted Caramel Cheesecake,6,70g,1,,1320kJ,3.4g,17.2g,10.7g,36.7g,32.3g,135mg,7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,nexba,Nexba Coconut & Mango Mineral Water,1l,Litre,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sara lee,Sara Lee Chocolate Swirl Bavarian ,6,62.5g,1,,1380kJ,3.3g,18.4g,10.2g,37.5g,22.5g,101mg,6.25,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,santa vittoria,Santa Vittoria Sparkling Mineral Water ,1.5l bottle,Litre,1,,,,,,,,,2.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,nexba,Nexba Strawberry & Raspberry Mineral Water,1l,Litre,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,nexba,Nexba Watermelon Cucumber & Mint Mineral Water,1l,Litre,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,kosciuszko,Kosciuszko Pale Ale Bottle,330ml single,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,maggie beer,Maggie Beer Chocolate & Mint Dessert Pots,2pk x80g,g,2pk ,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,cool ridge,Cool Ridge Immunity ,450ml,Ml,1,,,,,,,,,3.1,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sanpellegrino,Sanpellegrino Natural Mineral Water ,12x750ml pack,ml pack,12,,,,,,,,,25.8,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,mountain goat,Mountain Goat Organic Steam Ale Bottle,330ml single,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,kosciuszko,Kosciuszko Pale Ale Bottles,24x330ml case,ml case,24,,,,,,,,,81,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sara lee,Sara Lee Strawberry Cheesecake ,6,Approx.68g,1,,1340kJ,3.2g,19.0g,10.7g,33.9g,20.0g,165mg,6.25,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sara lee,Sara Lee Brownie & Cheesecake,475g,g,1,,,,,,,,,7.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths select,Woolworths Select Mountain Spring Water,6x600ml,Ml,6,,,,,,,,,3.75,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Spring Water ,600ml bottle,Ml,1,,,,,,,,,1.1,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,aroona ,Aroona Pure Spring Water Fridge Pack,3l,Litre,1,,,,,,,,,3.1,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths French Style Cheesecake,6,75g,1,,1280kJ,4.6g,16.0g,9.8g,35.8g,23.8g,143mg,3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,weis,Weis Real Good Feel Good Mango Passionfruit Coconut,4x120ml,Ml,4,,,,,,,,,7.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,maggie beer,Maggie Beer Chocolate & Salted Caramel Dessert Pots,2pk x80g,g,2pk ,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sara lee ,Sara Lee French Cream Cheesecake,6,60g,1,,1560kJ,3.8g,42.1g,13.6g,35.8g,18.5g,201mg,6.25,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sara lee,Sara Lee Carrot Cake ,8,50g,1,,1530kJ,4.0g,18.6g,5.0g,44.7g,31.9g,356mg,6.25,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,fiji,Fiji Still Water,1l,Litre,1,,,,,,,,,2.7,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Spring Water ,24x600ml pack,ml pack,24,,,,,,,,,8.4,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Rogers Amber Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,23.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,uludag,Uludag Orange Drink ,6pk 250ml,Ml,6,,,,,,,,,5.85,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,tamek,Tamek Tomato Paste ,700g jar,g,1,,,,,,,,,5,TRUE,2.5,FALSE,,
2018-06-08 22:10:24 UTC,bulla,Bulla Creamy Classics Vanilla Sandwiches,4pk 560ml,Ml,4,,,,,,,,,8,TRUE,5,FALSE,,
2018-06-08 22:10:24 UTC,nanna's,Nanna's Waffles Original,12,17g,1,,1050kJ,5.6g,5.5g,1.5g,44.1g,5.6g,790mg,4.6,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,nannas,Nannas Frozen Crepes ,400g,g,1,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,alka power,Alka Power Alkaline Water ,600ml bottle,Ml,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,pureau,Pureau Ultra Pure Water,50,200mL,1,,,,,,,,0mg,8.55,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,frantelle,Frantelle Still Spring Water,24x600ml,Ml,24,,,,,,,,,15,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,woolworths select,Woolworths Select Mountain Spring Water,1l,Litre,1,,,,,,,,,1.35,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,sail & anchor,Sail & Anchor Golden Pale Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,19.3,TRUE,15,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Pale Ale Bottle,330ml single,Ml,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Rogers Amber Ale Bottles,24x330ml case,ml case,24,,,,,,,,,66,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,cortas,Cortas Lemon Juice ,500ml,Ml,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,fruit flavoured,Fruit Flavoured Snacks Jelly Drinks,900g,g,1,,,,,,,,,3.5,TRUE,2,FALSE,,
2018-06-08 22:10:24 UTC,woolworths,Woolworths Chocolate Bavarian ,6,75g,1,,1510kJ,4.3g,23.8g,15.6g,32.5g,20.7g,70mg,3,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Pale Ale Bottles,24x330ml case,ml case,24,,,,,,,,,78,FALSE,,FALSE,,
2018-06-08 22:10:24 UTC,little creatures,Little Creatures Pale Ale Bottles,6x330ml pack,ml pack,6,,,,,,,,,25.8,FALSE,,FALSE,,
