Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-13 05:12:09 UTC,geoff jansz,marinated danish fetta cheese,"Meat, Seafood & Deli",320g,40g,8,,1830kJ,6.8g,45.1g,12.4g,1.8g,1.0g,866mg,7.5,FALSE,7.5,FALSE,,,1542046329.0-W-6528
2018-11-13 05:12:09 UTC,geoff jansz,marinated fetta cheese,"Meat, Seafood & Deli",320g,50g,6,,2149kJ,10.4g,52.6g,11.5g,1.3g,1.0g,602mg,7.5,FALSE,7.5,FALSE,,,1542046329.0-W-6529
2018-11-12 22:26:28 UTC,georg jensen,hallmark cuvee,Liquor,750ml,Ml,,,,,,,,,,42,TRUE,36,FALSE,,,1542021988.0-W-3647
2018-11-13 02:57:01 UTC,george dickel,bourbon no. 8 whisky,Liquor,700ml,Ml,,,,,,,,,,54,TRUE,45,FALSE,,,1542038221.0-W-4533
2018-11-13 10:57:44 UTC,george the wizard,shiraz,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,TRUE,2,20,1542067064.0-W-5330
2018-11-13 00:41:45 UTC,gerard bertrand,cotes des roses genache,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542030105.0-W-4069
2018-11-13 10:12:38 UTC,gerard bertrand,cote des roses,Liquor,375ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542064358.0-W-5188
2018-11-13 01:41:46 UTC,gerard betrand,c  tes des roses ros,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,FALSE,,,1542033706.0-W-4271
2018-11-13 00:41:45 UTC,giesen,sauvignon blanc,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542030105.0-W-4098
2018-11-13 00:41:45 UTC,giesen,sauvignon blanc,Liquor,375ml,Ml,,,,,,,,,,12,FALSE,12,FALSE,,,1542030105.0-W-4099
2018-11-13 00:56:40 UTC,giesen,the august sauvignon blanc,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,TRUE,2,40,1542031000.0-W-4124
2018-11-13 00:56:40 UTC,giesen,riesling,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542031000.0-W-4151
2018-11-13 01:56:48 UTC,giesen,vintage classic cuvee,Liquor,750ml,Ml,,,,,,,,,,16,FALSE,16,FALSE,,,1542034608.0-W-4347
