Date of data Extraction,Brand,Product name,ProductID,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-13 07:57:27 UTC,heinz,Heinz Fruity Pear Jar,414927,Baby,110g,110g,1,,250kJ,0.6g,0.1g,,12.9g,9.4g,10mg,1.35,TRUE,1,FALSE,,,1542056247.0-W-117
2018-11-13 07:57:27 UTC,, Heinz Strained Food 4 Months Pumpkin Potato & Beef 110g X12 Bundle ,90000278,Baby,,,,,,,,,,,,10,FALSE,10,FALSE,,,1542056247.0-W-118
2018-11-13 07:57:27 UTC,, Heinz Strained Food 4 Months 100% Pear And Banana 110g X12 Bundle ,90000285,Baby,,,,,,,,,,,,0,FALSE,0,FALSE,,,1542056247.0-W-119
2018-11-13 07:57:27 UTC,, Heinz Strained Food 4 Months Apple & Mango 100% Fruit 110g X12 Bundle ,90000276,Baby,,,,,,,,,,,,10,FALSE,10,FALSE,,,1542056247.0-W-120
2018-11-13 07:57:27 UTC,nestle cerelac ,Nestle Cerelac 8 Months Muesli With Pear,500113,Baby,200g,111g (prepared as 21g of dry cereal + 90mL of water),9,,307kJ,1.9g,0.6g,,14.5g,4.7g,3.8mg,4.7,FALSE,4.7,FALSE,,,1542056247.0-W-121
2018-11-13 07:57:27 UTC,nestle cerelac ,Nestle Cerelac 8 Months Muesli Banana & Apple,838881,Baby,200g,111g,9,,302kJ,1.9g,0.7g,,13.6g,6.4g,3.8mg,4.7,FALSE,4.7,FALSE,,,1542056247.0-W-122
2018-11-13 07:57:27 UTC,rafferty's garden food,Rafferty's Garden Food 10 Months Risoni Pasta & Garden Veg,291184,Baby,170g,170g,1,,185kJ,2.0g,0.3g,<0.1g,7.8g,2.8g,15mg,2.45,FALSE,2.45,FALSE,,,1542056247.0-W-123
2018-11-13 07:57:27 UTC,rafferty's garden food,Rafferty's Garden Food Italian Lasagne Italian Lasagne,345376,Baby,170g,170g,1,,300kJ,3.8g,1.3g,0.6g,10.8g,1.6g,26mg,2.45,FALSE,2.45,FALSE,,,1542056247.0-W-124
2018-11-13 07:57:27 UTC,rafferty's garden food,"Rafferty's Garden Food 10 Months Chicken, Basil & Tomato Pasta",291186,Baby,170g,170g,1,,313kJ,4.4g,2.7g,0.6g,8.0g,2.3g,25mg,2.45,FALSE,2.45,FALSE,,,1542056247.0-W-125
2018-11-13 07:57:27 UTC,rafferty's garden food,Rafferty's Garden Food 10 Months Shepherds Pie,345395,Baby,170g,120g,1,,250kJ,4.6g,1.0g,0.4g,7.2g,1.8g,19mg,2.45,FALSE,2.45,FALSE,,,1542056247.0-W-126
2018-11-13 07:57:27 UTC,rafferty's garden food,Rafferty's Garden Food 10 Months Bolognese With Macaroni,291183,Baby,170g,170g,1,,268kJ,3.3g,1.6g,0.8g,7.8g,2.8g,23mg,2.45,FALSE,2.45,FALSE,,,1542056247.0-W-127
2018-11-13 07:57:27 UTC,heinz ,"Heinz 8 Months+ Apple, Blueberry & Strawberry",790513,Baby,120g,120g,1,,260kJ,0.3g,0.2g,,13.7g,12.5g,2mg,1.5,FALSE,1.5,FALSE,,,1542056247.0-W-128
2018-11-13 07:57:27 UTC,heinz,"Heinz 8 Months+ Apple, Pear & Berries",923917,Baby,120g,120g,1,,275kJ,0.4g,0.2g,,14.7g,12.5g,3mg,1.5,FALSE,1.5,FALSE,,,1542056247.0-W-129
2018-11-13 07:57:27 UTC,only organic,Only Organic 8 Months+ Banana Raspberry & Vanilla,333290,Baby,120g,120g,1,,308kJ,0.8g,0.3g,0.1g,17.3g,16.3g,5mg,2,FALSE,2,FALSE,,,1542056247.0-W-130
2018-11-13 07:57:27 UTC,heinz,Heinz 8 Months+ Mango & Vanilla Custard,923904,Baby,120g,120g,1,,435kJ,1.8g,4.3g,,14.3g,10.8g,27mg,1.5,FALSE,1.5,FALSE,,,1542056247.0-W-131
2018-11-13 07:57:27 UTC,only organic,Only Organic 8 Months+ Mango & Yoghurt Brekkie,372450,Baby,120g,120g,1,,319kJ,1.7g,0.9g,0.5g,14.7g,10.5g,10mg,2,FALSE,2,FALSE,,,1542056247.0-W-132
2018-11-13 08:12:27 UTC,heinz,"Heinz 8 Months+ Apple, Strawberry & Passionfruit",923907,Baby,120g,120g,1,,260kJ,0.4g,0.2g,,13.4g,12.3g,3mg,1.5,FALSE,1.5,FALSE,,,1542057147.0-W-133
2018-11-13 08:12:27 UTC,only organic,Only Organic 8 Months+ Carrot Red Lentils & Cheddar,710425,Baby,120g,g,,,,,,,,,,2,FALSE,2,FALSE,,,1542057147.0-W-134
2018-11-13 08:12:27 UTC,heinz ,Heinz 8 Months+ Strawberry & Vanilla Custard,790517,Baby,120g,120g,1,,420kJ,1.8g,4.3g,,13.1g,10.4g,35mg,1.5,FALSE,1.5,FALSE,,,1542057147.0-W-135
2018-11-13 08:12:27 UTC,rafferty's garden,Rafferty's Garden Happy Tummies 8 Months+ Beef & Veg,498495,Baby,120g,120g,1,,247kJ,2.5g,1.8g,0.5g,7.0g,1.4g,15mg,2.3,TRUE,2,FALSE,,,1542057147.0-W-136
2018-11-13 08:12:27 UTC,rafferty's garden,Rafferty's Garden Happy Tummies 8 Months+ Chicken Sweetcorn With Barley,498469,Baby,120g,120g,1,,286kJ,3.0g,2.0g,0.7g,8.8g,2.1g,23mg,2.3,TRUE,2,FALSE,,,1542057147.0-W-137
2018-11-13 08:12:27 UTC,rafferty's garden,Rafferty's Garden Happy Tummies 8 Months+ Vegetable Risotto,500869,Baby,120g,120g,1,,280kJ,2.6g,1.6g,0.4g,10.0g,3.3g,25mg,2.3,TRUE,2,FALSE,,,1542057147.0-W-138
2018-11-13 08:12:27 UTC,rafferty's garden,Rafferty's Garden Happy Tummies 8 Months+ Mac & Cheese,498496,Baby,120g,120g,1,,310kJ,3.2g,2.8g,1.4g,8.2g,1.9g,42mg,2.3,TRUE,2,FALSE,,,1542057147.0-W-139
2018-11-13 08:12:27 UTC,only organic,Only Organic Banana Biscotti ,839605,Baby,100g,8g,12,,1705kJ,7.4g,9.9g,6.7g,70g,23g,71mg,3.99,FALSE,3.99,FALSE,,,1542057147.0-W-140
2018-11-13 08:12:27 UTC,heinz,Heinz Little Kids Pasta Bolognese,407236,Baby,200g,200g,1,,300kJ,4.7g,1.5g,0.4g,8.9g,2.4g,45mg,2.99,FALSE,2.99,FALSE,,,1542057147.0-W-141
2018-11-13 08:12:27 UTC,heinz,Heinz Little Kids Ravioli Bolognese,407265,Baby,200g,200g,1,,360kJ,4.4g,2.3g,0.6g,11.3g,2.7g,115mg,2.99,FALSE,2.99,FALSE,,,1542057147.0-W-142
2018-11-13 08:12:27 UTC,heinz little kids,Heinz Little Kids Ravioli Pumpkin And Cheese,407261,Baby,200g,200g,1,,390kJ,2.9g,2.2g,0.8g,14.8g,3.6g,155mg,2.99,FALSE,2.99,FALSE,,,1542057147.0-W-143
2018-11-13 08:12:28 UTC,annabel karmel,Annabel Karmel Butter Chicken & Rice,544693,Baby,200g,200g,1,,518kj,3.4g,4.6g,2.1g,17.7g,2.6g,111mg,4,FALSE,4,FALSE,,,1542057148.0-W-144
2018-11-13 08:12:28 UTC,annabel karmel,Annabel Karmel Beef Bangers & Mash,685627,Baby,200g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1542057148.0-W-145
2018-11-13 08:12:28 UTC,annabel karmel,Annabel Karmel Chicken Sausage Paella,685645,Baby,200g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1542057148.0-W-146
2018-11-13 08:12:28 UTC,rafferty's garden,Rafferty's Garden Multigrain Banana & Apricot Cereal,601155,Baby,8 pack,,,,,,,,,,,3.8,FALSE,3.8,FALSE,,,1542057148.0-W-147
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Pumpkin Spinach Ricotta & Pasta,713598,Baby,120g,120g,1,,205kJ,1.4g,0.4g,0.2g,9.2g,3.9g,13mg,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-148
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Chicken With Sweetcorn & Pasta,713599,Baby,120g,120g,1,,266kJ,3.7g,1.5g,0.4g,8.2g,2.2g,17mg,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-149
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Beef With Vegetables & Rice,713596,Baby,120g,120g,1,,316kJ,3.7g,2.6g,1.3g,8.5g,3.7g,14mg,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-150
2018-11-13 08:12:28 UTC,only organic,Only Organic 6 Months+ Banana Blueberry & Quinoa,765211,Baby,120g,120g,1,,367kJ,1.2g,0.3g,0.0g,21.0g,18.0g,2mg,2,FALSE,2,FALSE,,,1542057148.0-W-151
2018-11-13 08:12:28 UTC,only organic,Only Organic 6 Months+ Apple Banana & Mango,333288,Baby,120g,120g,1,,312kJ,0.6g,0.4g,0.1g,17.1g,16.2g,5mg,2,FALSE,2,FALSE,,,1542057148.0-W-152
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Lamb With Vegetables,713593,Baby,120g,120g,1,,288kJ,2.4g,2.1g,1.1g,9.3g,4.6g,10mg,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-153
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Apple Banana & Blueberry Bircher Muesli,749784,Baby,120g,120g,1,,337kJ,1.4g,1.1g,0.6g,,10.6g,5mg,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-154
2018-11-13 08:12:28 UTC,only organic,Only Organic 6 Months+ Vanilla Bean Custard,372442,Baby,120g,120g,1,,318kJ,1.8g,1.7g,1.0g,13.0g,9.0g,17mg,2,FALSE,2,FALSE,,,1542057148.0-W-155
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Apple Berries & Fig With Yoghurt,669657,Baby,120g,g,,,,,,,,,,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-156
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Sweet Potato Carrot & Zucchini,669654,Baby,120g,g,,,,,,,,,,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-157
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Apple Pear Fig & Sultana Porridge,669656,Baby,120g,g,,,,,,,,,,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-158
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Pear Pea Potato & Spinach,669655,Baby,120g,g,,,,,,,,,,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-159
2018-11-13 08:12:28 UTC,macro,Macro Organic 6 Months+ Carrot Apple Mango & Sweet Potato,669653,Baby,120g,g,,,,,,,,,,1.89,TRUE,1.5,FALSE,,,1542057148.0-W-160
2018-11-13 08:12:28 UTC,only organic,Only Organic Cacao & Berry Custard,659825,Baby,120g,g,,,,,,,,,,2,FALSE,2,FALSE,,,1542057148.0-W-161
2018-11-13 08:12:28 UTC,nestle cerelac ,Nestle Cerelac 6 Months+ Oats With Prune,765262,Baby,200g,111g,9,,308kJ,"2,4g",1.3g,,12.6g,6.5g,5.7mg,4.7,FALSE,4.7,FALSE,,,1542057148.0-W-162
2018-11-13 08:12:28 UTC,farex baby food,Farex Baby Food 6 Months Fruity Muesli,315172,Baby,125g,96g (prepared as 16g of dry cereal and 80mL of water),7,,255kJ,2.0g,0.8g,,10.7g,0.9g,13mg,2,FALSE,2,FALSE,,,1542057148.0-W-163
2018-11-13 08:12:28 UTC,heinz ,Heinz 6 Months+ Lamb & Vegetables With Ricotta,790524,Baby,120g,120g,1,,240kJ,3.3g,1.3g,,7.5g,3.7g,22mg,1.5,FALSE,1.5,FALSE,,,1542057148.0-W-164
2018-11-13 08:12:28 UTC,heinz simply food,Heinz Simply Food 6 Months Banana Custard,362691,Baby,120g,120g,1,,440kJ,1.8g,4.7g,,13.9g,11.0g,35mg,1.5,FALSE,1.5,FALSE,,,1542057148.0-W-165
2018-11-13 08:12:28 UTC,farex breakfast on the go,Farex Breakfast On The Go 6 Months Creamy Baby Porridge W/ Apple,721255,Baby,120g,120g,1,,300kJ,2.1g,1.9g,,10.8g,5.0g,17mg,1.5,FALSE,1.5,FALSE,,,1542057148.0-W-166
2018-11-13 08:12:28 UTC,heinz ,"Heinz 6 Months+ Chicken, Sweetcorn And Mango",790523,Baby,120g,120g,1,,285kJ,2.9g,2.3g,,8.4g,4.2g,16mg,1.5,FALSE,1.5,FALSE,,,1542057148.0-W-167
2018-11-13 08:12:28 UTC,heinz simply food,Heinz Simply Food 6 Months Vanilla Custard,362689,Baby,120g,120g,1,,415kJ,1.8g,4.3g,,13.1g,10.4g,35mg,1.5,FALSE,1.5,FALSE,,,1542057148.0-W-168
2018-11-13 08:12:28 UTC,rafferty's garden food,Rafferty's Garden Food 6 Months Pure Vanilla Custard,742732,Baby,120g,120g,1,,412kJ,3.4g,3.3g,2.3g,13.2g,11.6g,37mg,2,TRUE,1.65,FALSE,,,1542057148.0-W-169
2018-11-13 08:12:28 UTC,rafferty's garden food,Rafferty's Garden Food 6 Months Bangers Mash & Veggie Puree,334492,Baby,120g,120g,1,,220kJ,3.0g,0.9g,0.4g,7.6g,2.2g,15mg,2,TRUE,1.65,FALSE,,,1542057148.0-W-170
2018-11-13 08:12:28 UTC,rafferty's garden food,Rafferty's Garden Food 6 Months Apricot Chicken Puree,334510,Baby,120g,120g,1,,414kJ,3.7g,2.3g,0.6g,15.5g,4.6g,18mg,2,TRUE,1.65,FALSE,,,1542057148.0-W-171
2018-11-13 08:12:28 UTC,rafferty's garden food,Rafferty's Garden Food 6 Months Creamy Chicken & Veggie Puree,334521,Baby,120g,120g,1,,236kJ,,,,,,,2,TRUE,1.65,FALSE,,,1542057148.0-W-172
2018-11-13 08:12:28 UTC,rafferty's garden food,Rafferty's Garden Food 6 Months Chocolate Custard,315435,Baby,120g,120g,1,,413kJ,3.8g,3.0g,1.9g,14.4g,11.6g,39mg,2,TRUE,1.65,FALSE,,,1542057148.0-W-173
2018-11-13 08:27:29 UTC,raffertys garden food,"Raffertys Garden Food 6 Months Tuna, Rice & Vegetable Puree",315430,Baby,120g,120g,1,,239kJ,3.7g,1.2g,0.2g,7.4g,2.2g,26mg,2,TRUE,1.65,FALSE,,,1542058049.0-W-174
2018-11-13 08:27:29 UTC,rafferty's garden food,Rafferty's Garden Food 6 Months Hearty Beef & Veggie Puree,315433,Baby,120g,120g,1,,240kJ,2.8g,1.9g,0.5g,6.5g,2.1g,19mg,2,TRUE,1.65,FALSE,,,1542058049.0-W-175
2018-11-13 08:27:29 UTC,rafferty's garden,Rafferty's Garden Ready To Eat Porridge 6 Months Pear Apple & Cinnamon,498493,Baby,120g,g,,,,,,,,,,2,TRUE,1.65,FALSE,,,1542058049.0-W-176
2018-11-13 08:27:29 UTC,rafferty's garden,Rafferty's Garden Ready To Eat Porridge 6 Months Pear Banana & Mango,498490,Baby,120g,120g,1,,316kJ,1.9g,1.5g,0.6g,12.7g,6.9g,9mg,2,TRUE,1.65,FALSE,,,1542058049.0-W-177
2018-11-13 08:27:29 UTC,heinz smooth food,Heinz Smooth Food 6 Months Creamy Banana Porridge,38745,Baby,110g,110g,1,,365kJ,1.6g,1.6g,,15.4g,9.5g,7mg,1.35,TRUE,1,FALSE,,,1542058049.0-W-178
2018-11-13 08:27:29 UTC,heinz,Heinz Chocolate Custard Jar,414925,Baby,110g,110g,1,,300kJ,1.1g,2.1g,,12.0g,7.2g,17mg,1.35,TRUE,1,FALSE,,,1542058049.0-W-179
2018-11-13 08:27:29 UTC,heinz smooth food,Heinz Smooth Food 6 Months Vanilla Custard,26261,Baby,110g,110g,1,,360kJ,1.2g,3.1g,,13.2g,7.8g,21mg,1.35,TRUE,1,FALSE,,,1542058049.0-W-180
2018-11-13 08:27:29 UTC,heinz,Heinz Egg Custard Jar,414926,Baby,110g,110g,1,,270kJ,1.2g,1.9g,,10.6h,6.2g,18mg,1.35,TRUE,1,FALSE,,,1542058049.0-W-181
2018-11-13 08:27:29 UTC,heinz smooth food,Heinz Smooth Food 6 Months Summer Fruits Gel,37884,Baby,110g,110g,1,,250kJ,0.2g,0g,,13.7g,13.0g,12mg,1.35,TRUE,1,FALSE,,,1542058049.0-W-182
2018-11-13 08:27:29 UTC,heinz mashed food,Heinz Mashed Food 6 Months Apple & Blueberry Muesli,107193,Baby,110g,110g,1,,370kJ,2.0g,1.8g,,14.9g,9.8g,17mg,1.35,TRUE,1,FALSE,,,1542058049.0-W-183
2018-11-13 08:27:29 UTC,only organic,Only Organic Snack Teething Rusks,333589,Baby,100g,8g (1 rusk),12,,1528kJ,15.3g,0.5g,0.0g,73.4g,2.3g,330mg,3.1,FALSE,3.1,FALSE,,,1542058049.0-W-184
2018-11-13 08:27:29 UTC,rafferty's garden ,Rafferty's Garden Snacks Banana Milk Rusks,323838,Baby,100g,8g (1 Rusk),12,,1480kJ,17.3g,0.3g,0.1g,66.6g,8.1g,330mg,4,TRUE,3.5,FALSE,,,1542058049.0-W-185
2018-11-13 08:27:29 UTC,, Heinz Smooth Food 6 Months Creamy Banana Porridge 110g X6 Bundle ,90000303,Baby,,,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1542058049.0-W-186
2018-11-13 08:27:29 UTC,, Heinz Smooth Food 6 Months Creamy Banana Porridge 110g X12 Bundle ,90000280,Baby,,,,,,,,,,,,10,FALSE,10,FALSE,,,1542058049.0-W-187
2018-11-13 08:27:29 UTC,, Heinz Mashed Food 6 Months Apple & Blueberry 110g X12 Bundle ,90000275,Baby,,,,,,,,,,,,10,FALSE,10,FALSE,,,1542058049.0-W-188
2018-11-13 08:27:29 UTC,, 5 Of Your Favourite Heinz Jars 110g Bundle ,90000315,Baby,,,,,,,,,,,,0,FALSE,0,FALSE,,,1542058049.0-W-189
2018-11-09 21:52:17 UTC,the one,The One Tip Top Sandwich Bread Wholemeal,749588,Bakery,700g,74g (2 slices),9.5,,977kJ,9.7g,3.1g,0.5g,37.0g,3.1g,390mg,3.2,FALSE,3.2,FALSE,,,1541760737.0-W-190
2018-11-09 21:52:17 UTC,the one,The One Tip Top Omega 3 Sandwich Bread White,749603,Bakery,700g,74g (2 slices),9.5,,973kJ,8.5g,2.0g,0.5g,42.5g,3.1g,390mg,3.2,FALSE,3.2,FALSE,,,1541760737.0-W-191
2018-11-10 03:52:52 UTC,flourless,Flourless Chocolate Cake ,663998,Bakery,each,each,,,,,,,,,,16,FALSE,16,FALSE,,,1541782372.0-W-192
2018-11-10 03:52:52 UTC,woolworths,Woolworths Lemon Tart Large ,681006,Bakery,each,,,,1620.00kJ,3.70g,17.00g,9.90g,54.80g,39.40g,121.00mg,8,FALSE,8,FALSE,,,1541782372.0-W-193
2018-11-10 03:52:52 UTC,woolworths,Woolworths Custard Tart Large,535769,Bakery,each,each,,,,,,,,,,5,FALSE,5,FALSE,,,1541782372.0-W-194
2018-11-10 03:52:52 UTC,marble,Marble Block Cake ,544325,Bakery,each,each,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541782372.0-W-195
2018-11-10 03:52:52 UTC,roll,Roll Ham & Pineapple Single,501500,Bakery,each,each,,,,,,,,,,1.5,FALSE,1.5,FALSE,,,1541782372.0-W-196
2018-11-10 03:52:52 UTC,panini,Panini Single ,501974,Bakery,each,each,,,,,,,,,,1,FALSE,1,FALSE,,,1541782372.0-W-197
2018-11-10 03:52:53 UTC,plain,Plain Block Cake ,544324,Bakery,each,each,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541782373.0-W-198
2018-11-10 03:52:53 UTC,roll,Roll Olive Single,501978,Bakery,each,each,,,,,,,,,,1.5,FALSE,1.5,FALSE,,,1541782373.0-W-199
2018-11-10 03:52:53 UTC,apricot,Apricot Tea Cake ,544322,Bakery,each,each,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541782373.0-W-200
2018-11-10 03:52:53 UTC,turkish roll,Turkish Roll Single ,500982,Bakery,each,each,,,,,,,,,,1,FALSE,1,FALSE,,,1541782373.0-W-201
2018-11-10 03:52:53 UTC,chocolate,Chocolate Block Cake ,544326,Bakery,each,each,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541782373.0-W-202
2018-11-10 03:52:53 UTC,open calzone,Open Calzone Pepperoni Single,500968,Bakery,each,each,,,,,,,,,,3,FALSE,3,FALSE,,,1541782373.0-W-203
2018-11-10 03:52:53 UTC,apple & cinnamon,Apple & Cinnamon Tea Cake ,544323,Bakery,each,each,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541782373.0-W-204
2018-11-10 03:52:53 UTC,open calzone,Open Calzone Ham & Cheese Single,500883,Bakery,each,each,,,,,,,,,,3,FALSE,3,FALSE,,,1541782373.0-W-205
2018-11-10 03:52:53 UTC,blueberry,Blueberry Tea Cake ,544321,Bakery,each,each,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541782373.0-W-206
2018-11-10 03:52:53 UTC,ciabatta,Ciabatta Roll Single,501971,Bakery,each,each,,,,,,,,,,0.8,FALSE,0.8,FALSE,,,1541782373.0-W-207
2018-11-10 03:52:53 UTC,purebred,Purebred Bread Rolls Super Soft White Sandwich,757995,Bakery,each,each,,,,,,,,,,5.75,FALSE,5.75,FALSE,,,1541782373.0-W-208
2018-11-10 03:52:53 UTC,woolwlorths,Woolwlorths Stone Baked Sourdough Baguette,744710,Bakery,each,each,,,,,,,,,,3,FALSE,3,FALSE,,,1541782373.0-W-209
2018-11-10 03:52:53 UTC,woolworths mini cup,Woolworths Mini Cup Cake Choc Mud,320383,Bakery,9 pack,20g,9,,1670kJ,5.5g,16.9g,9.1g,54.7g,37.3g,439mg,4.65,FALSE,4.65,FALSE,,,1541782373.0-W-210
2018-11-10 03:52:53 UTC,mr kipling,Mr Kipling Chocolate Snack Pack ,513491,Bakery,9 pack,,,,,,,,,,,5,TRUE,3,FALSE,,,1541782373.0-W-211
2018-11-10 04:03:02 UTC,woolworths cup,Woolworths Cup Cake Mini Iced,320381,Bakery,9 pack,20g,9,,1700kJ,5.2g,15.7g,8.3g,60.0g,37.1g,455mg,4.65,FALSE,4.65,FALSE,,,1541782982.0-W-212
2018-11-10 04:03:03 UTC,mr kipling,Mr Kipling Angel Snack Pack ,513490,Bakery,9 pack,,,,,,,,,,,5,TRUE,3,FALSE,,,1541782983.0-W-213
2018-11-10 04:03:04 UTC,woolworths,Woolworths Iced Fruit Cake Bites,685267,Bakery,9 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541782984.0-W-214
2018-11-10 04:03:04 UTC,mission,Mission Wraps Light,384285,Bakery,8pk 567g,71g,8,,1100kJ,8.1g,2.8g,1.2g,49.3g,2.9g,910mg,5,TRUE,4,FALSE,,,1541782984.0-W-215
2018-11-10 04:03:05 UTC,mission,Mission Wraps Wholegrain,384286,Bakery,8pk 567g,,,,1250kJ,8.4g,9.6g,4.6g,41.8g,2.8g,900mg,5,TRUE,4,FALSE,,,1541782985.0-W-216
2018-11-10 04:03:06 UTC,woolworths,Woolworths Country Loaf Wholegrain,435099,Bakery,850g,100g,9,,Approx. 1010kJ,Approx. 8.6g,Approx. 3.1g,<1g,Approx. 42.3g,Approx. 2.6g,Approx. 400mg,2.5,FALSE,2.5,FALSE,,,1541782986.0-W-217
2018-11-10 04:03:06 UTC,mr kipling,Mr Kipling Lemon Snack Pack ,513498,Bakery,9 pack,,,,,,,,,,,0,FALSE,0,FALSE,,,1541782986.0-W-218
2018-11-10 04:03:06 UTC,we love cake,We Love Cake Gluten Free Fruit Cake Mini Bites,697415,Bakery,9 pack,,,,,,,,,,,6,FALSE,6,FALSE,,,1541782986.0-W-219
2018-11-10 04:03:06 UTC,woolworths,Woolworths Bread Grain Loaf,233155,Bakery,800g,g,,,,,,,,,,2.9,FALSE,2.9,TRUE,2,2.5,1541782986.0-W-220
2018-11-10 04:07:54 UTC,woolworths,Woolworths Bread Four Seed Loaf,244061,Bakery,800g,g,,,,,,,,,,2.9,FALSE,2.9,TRUE,2,2.5,1541783274.0-W-221
2018-11-10 04:07:54 UTC,abbott's,Abbott's Village Bakery Bread Country Grains,690125,Bakery,800g,g,,,,,,,,,,5.39,TRUE,3.5,FALSE,,,1541783274.0-W-222
2018-11-10 04:07:54 UTC,woolworths,Woolworths Bread Wholemeal Soft Loaf,233162,Bakery,800g,g,,,,,,,,,,2.9,FALSE,2.9,TRUE,2,2.5,1541783274.0-W-223
2018-11-10 04:07:54 UTC,woolworths,Woolworths Bread White Extra Soft Loaf,233160,Bakery,800g,g,,,,,,,,,,2.9,FALSE,2.9,TRUE,2,2.5,1541783274.0-W-224
2018-11-10 04:07:54 UTC,woolworths,Woolworths White Wrap ,634918,Bakery,8 pack,45g (1 Wrap),8,,1200kJ,8.9g,8.3g,4.2g,41.3g,2.4g,342mg,2,FALSE,2,FALSE,,,1541783274.0-W-225
2018-11-10 04:07:54 UTC,woolworths,Woolworths Mini Banana Muffin ,607875,Bakery,8 pack,40g (1 Muffin),8,,1440kJ,5.1g,13.1g,1.2g,51.1g,28.7g,423mg,3.5,FALSE,3.5,FALSE,,,1541783274.0-W-226
2018-11-10 04:07:54 UTC,mission,Mission Wraps Roasted Garlic ,320198,Bakery,8 pack,71g,8,,1260kJ,7.9g,7.8g,3.7g,47.8g,6.2g,920mg,5,TRUE,4,FALSE,,,1541783274.0-W-227
2018-11-10 04:07:54 UTC,mission,Mission Wraps Spinach & Herb,320197,Bakery,8 pack,,,,1270kJ,7.8g,8.8g,4.3g,46.1g,2.5g,890mg,5,TRUE,4,FALSE,,,1541783274.0-W-228
2018-11-10 04:07:54 UTC,helgas,Helgas Wholemeal Wraps,808869,Bakery,8 pack,,,,,,,,,,,5,TRUE,3.5,FALSE,,,1541783274.0-W-229
2018-11-10 04:07:54 UTC,mission,Mission Wraps Original,320194,Bakery,8 pack,,,,1240kJ,7.8g,8.1g,3.9g,45.1g,8.3g,790mg,5,TRUE,4,FALSE,,,1541783274.0-W-230
2018-11-10 04:07:54 UTC,9 grain,9 Grain Tip Top Plus Wholemeal,263634,Bakery,750g,79g (2 Slices),9.5,,1040kJ,12.4g,6.4g,0.7g,30.6g,1.9g,370mg,3.3,TRUE,3.2,FALSE,,,1541783274.0-W-231
2018-11-10 04:07:54 UTC,abbott's village bakery,Abbott's Village Bakery Harvest Seeds & Grains Bread,341277,Bakery,750g,84g (2 slices),9(16 slices + 2 crusts),,1090kJ,9.0g,4.8g,0.6g,42.9g,3.0g,400mg,5.39,TRUE,3.5,FALSE,,,1541783274.0-W-232
2018-11-10 04:07:54 UTC,woolworths,Woolworths Country Loaf White,433885,Bakery,750g,100g,9,,Approx. 1010kJ,Approx. 8g,Approx. 2.7g,<1g,Approx. 44.2g,Approx. 2.8g,Approx. 400mg,2.5,FALSE,2.5,FALSE,,,1541783274.0-W-233
2018-11-10 04:07:54 UTC,woolworths,Woolworths Country Loaf Wholemeal,433887,Bakery,750g,100g,9,,Approx. 934kJ,Approx. 8.5g,Approx. 2.2g,<1g,Approx. 39g,Approx. 2.2g,Approx. 400mg,2.5,FALSE,2.5,FALSE,,,1541783274.0-W-234
2018-11-10 04:07:54 UTC,lawson,Lawson Settlers Grain Traditional Bread,802845,Bakery,750g,107g (2 Slices),7(12 Slices and 2 Crusts),,1020kJ,10.7g,2.5g,<1.0g,42.4g,2.7g,400mg,5.78,TRUE,3.5,FALSE,,,1541783274.0-W-235
