2018-08-15 06:09:30 UTC	Coles	Banana Bread Slice	Bread & Bakery	100g			2607380P								1.4	FALSE	1.4	FALSE			1534277370.0-C-771
2018-08-15 06:09:30 UTC	Coles	Gluten Free Double Choc Muffin	Bread & Bakery	2 pack			3245048P								3.5	FALSE	3.5	FALSE			1534277370.0-C-772
2018-08-15 06:09:30 UTC	Coles	Gluten Free Soy & Linseed Loaf	Bread & Bakery	500g			3216709P								5	FALSE	5	FALSE			1534277370.0-C-779
2018-08-15 06:09:30 UTC	Coles	Gluten Free White Loaf	Bread & Bakery	500g			3216673P								4.5	FALSE	4.5	FALSE			1534277370.0-C-780
2018-08-15 06:09:30 UTC	Coles	Gluten Free 12 Lamington Fingers	Bread & Bakery	270g	22.5g	12	1642251P	1300	4	9.2	6.4	49.8	33.6	240	5	FALSE	5	FALSE			1534277370.0-C-795
2018-08-15 06:09:30 UTC	Coles	Brownies 5 pack	Bread & Bakery	250g			2682036P	1740	5.5	15.4	10.1	62.2	45.3	155	3.5	FALSE	3.5	FALSE			1534277370.0-C-816
2018-08-15 06:09:30 UTC	Coles	Lightly Fruited Sultana Cake	Bread & Bakery	800g	50g	16	4991100P	1600	4.8	13.6	7	58.5	36.8	164	3.3	FALSE	3.3	FALSE			1534277370.0-C-818
2018-08-15 06:09:30 UTC	Coles	Carrot Cake Loaf	Bread & Bakery	500g			1311414P	1300	4.6	8.5	LESS THAN 1g	52.3	32.4	370	5	FALSE	5	FALSE			1534277370.0-C-819
2018-08-15 06:09:31 UTC	Coles	Banana Bread Slice 5pk	Bread & Bakery	500g	Approximately 100g	5	2915724P	1440	5.1	13.2	1.2	49.9	28	393	5.5	FALSE	5.5	FALSE			1534277371.0-C-833
2018-08-15 06:09:55 UTC	Coles	Turkish Rolls 4 pack	Bread & Bakery	400g			2470220P	1100	10.3	3.7	LESS THAN 1g	45.5	2.6	352	2.5	FALSE	2.5	FALSE			1534277395.0-C-8114
2018-08-15 06:09:55 UTC	Coles	Bakery White Toast Bread Loaf	Bread & Bakery	680g	Approximately 75g	9	8104972P	1090	8.4	2	LESS THAN 1g	49.9	LESS THAN 1g	375	1.8	FALSE	1.8	FALSE			1534277395.0-C-8139
2018-08-15 06:09:55 UTC	Coles	Hot Dog Rolls	Bread & Bakery	6 pack			5696762P								2.5	FALSE	2.5	FALSE			1534277395.0-C-8154
2018-08-15 06:09:55 UTC	Coles	Thin & Crispy Medium Pizza Base 9 Inch	Bread & Bakery	200g			1997177P	1340	9.1	8.6	2.8	49.5	4.6	375	3	FALSE	3	FALSE			1534277395.0-C-8171
2018-08-15 06:09:55 UTC	Coles	Brioche Buns 4Pack	Bread & Bakery	4 pack	65g	4	2795677P	1390	9.5	10.5	3.4	46.9	7.7	390	2.7	FALSE	2.7	FALSE			1534277395.0-C-8172
2018-08-15 06:09:55 UTC	Coles	Pikelets 12 pack	Bread & Bakery	300g			4723214P	974	5.4	5	LESS THAN 1g	39.6	12	362	3	FALSE	3	FALSE			1534277395.0-C-8181
2018-08-15 06:09:55 UTC	Coles	Wholemeal & Grain Soft Wraps 8 pack	Bread & Bakery	416g			1995422P								2.25	FALSE	2.25	FALSE			1534277395.0-C-8182
2018-08-15 06:09:55 UTC	Coles	Hamburger Rolls	Bread & Bakery	6 pack			5696751P								2.5	FALSE	2.5	FALSE			1534277395.0-C-8183
2018-08-15 06:09:55 UTC	Coles	English Muffins 6 pack	Bread & Bakery	400g			4723134P	886	8.1	2.4	LESS THAN 1g	36.7	2.5	307	2	FALSE	2	FALSE			1534277395.0-C-8195
2018-08-15 06:09:55 UTC	Coles	White Soft Wraps 8 pack	Bread & Bakery	416g			1995400P								2.25	FALSE	2.25	FALSE			1534277395.0-C-8198
2018-08-15 06:09:55 UTC	Coles	Crumpets 6 pack	Bread & Bakery	300g			4723270P	719	5.7	1	LESS THAN 1g	33.4	1.8	610	1.3	FALSE	1.3	FALSE			1534277395.0-C-8199
2018-08-15 08:09:33 UTC	Coles	Rainbow Cake	Bread & Bakery	770g	Approximately 97g	8	2739304P	1390	3.5	14.5	8.9	46.6	24.4	361	16	FALSE	16	FALSE			1534284573.0-C-11795
2018-08-15 08:09:33 UTC	Coles	Chocolate Chip Single Serve Muffin	Bread & Bakery	120g	120g	1	2611253P	1610	5.5	19.4	3.6	46.3	26.8	336	1	FALSE	1	FALSE			1534284573.0-C-11796
2018-08-15 08:09:33 UTC	Coles	Tart Shells	Bread & Bakery	6 pack			1855456P								3.5	FALSE	3.5	FALSE			1534284573.0-C-11803
2018-08-15 08:09:33 UTC	Coles	Peppermint Slices	Bread & Bakery	175g			2758819P	1910	3.1	17.6	10.9	70	51.1	220	4	FALSE	4	FALSE			1534284573.0-C-11806
2018-08-15 08:09:33 UTC	Coles	Gluten Free Five Seed Rolls	Bread & Bakery	275g			3216902P								4.5	FALSE	4.5	FALSE			1534284573.0-C-11807
2018-08-15 06:09:29 UTC	Coles Bakery	Oat & Raisin Cookies	Bread & Bakery	6 pack			8914983P								2.5	FALSE	2.5	FALSE			1534277369.0-C-279
2018-08-15 06:09:29 UTC	Coles Bakery	Mini Custard Tarts	Bread & Bakery	6 pack			6764154P								4.7	FALSE	4.7	FALSE			1534277369.0-C-280
2018-08-15 06:09:29 UTC	Coles Bakery	Stone Baked Olive Sourdough Batard	Bread & Bakery	300g	Approximately 50g	6	8174424P	1020	7.3	1.1	LESS THAN 1g	50.6	4.8	678	3	FALSE	3	FALSE			1534277369.0-C-283
2018-08-15 06:09:29 UTC	Coles Bakery	Fruit Loaf	Bread & Bakery	300g			3124101P								2	FALSE	2	FALSE			1534277369.0-C-294
2018-08-15 06:09:29 UTC	Coles Bakery	Boston Bun	Bread & Bakery	400g	Approximately 50g	8	3124076P	1370	8.2	7.6	4.3	54.8	18.1	290	2.7	FALSE	2.7	FALSE			1534277369.0-C-296
2018-08-15 06:09:29 UTC	Coles Bakery	Spiced Fruit Free Buns	Bread & Bakery	6 pack			2354784P								2	FALSE	2	FALSE			1534277369.0-C-297
2018-08-15 06:09:29 UTC	Coles Bakery	Poppy Seed Dinner Rolls	Bread & Bakery	1 each	35	8	3118073P	1100	9	1.6	LESS THAN 1g	50.9	4.6	400	2.5	FALSE	2.5	FALSE			1534277369.0-C-298
2018-08-15 06:09:29 UTC	Coles Bakery	Low GI Harvest Grain Block Loaf	Bread & Bakery	650g			2144883P								3	FALSE	3	FALSE			1534277369.0-C-299
2018-08-15 06:09:29 UTC	Coles Bakery	Low GI Harvest Grain Sandwich Loaf	Bread & Bakery	800g			2144861P								3	FALSE	3	FALSE			1534277369.0-C-300
2018-08-15 06:09:29 UTC	Coles Bakery	Stone Baked White Batard	Bread & Bakery	250g			2108085P								3	FALSE	3	FALSE			1534277369.0-C-301
2018-08-15 06:09:29 UTC	Coles Bakery	Wholemeal Vienna	Bread & Bakery	400g	80	5	8951301P	1540	14.4	4.7	1	63.5	1.6	500	2.5	FALSE	2.5	FALSE			1534277369.0-C-304
2018-08-15 06:09:29 UTC	Coles Bakery	White Split Vienna	Bread & Bakery	450g			8951855P								2.5	FALSE	2.5	FALSE			1534277369.0-C-305
2018-08-15 06:09:29 UTC	Coles Bakery	Glazed Ring Donuts	Bread & Bakery	2 pack			7522944P								2.5	FALSE	2.5	FALSE			1534277369.0-C-309
2018-08-15 06:09:29 UTC	Coles Bakery	Mars Bar Cookies	Bread & Bakery	8 pack			9880286P								2.5	FALSE	2.5	FALSE			1534277369.0-C-311
2018-08-15 06:09:29 UTC	Coles Bakery	Mint Cream Filled Cookies	Bread & Bakery	6 pack			2919849P	2050	6.1	23.2	11.8	63.7	42.4	190	2.5	FALSE	2.5	FALSE			1534277369.0-C-313
2018-08-15 06:09:29 UTC	Coles Bakery	Jam Berliner Donut	Bread & Bakery	2 pack			2918868P								3	FALSE	3	FALSE			1534277369.0-C-314
2018-08-15 06:09:29 UTC	Coles Bakery	Strawberry Cream Filled Cookies	Bread & Bakery	6 pack			2919838P	2040	5.7	25.3	12.7	58.1	40.4	250	2.5	FALSE	2.5	FALSE			1534277369.0-C-318
2018-08-15 06:09:29 UTC	Coles Bakery	White Choco & Coconut Filled Donuts	Bread & Bakery	2 pack	86g (per donut)	2	2886750P	1690	6.1	20	8.4	48.5	27.1	214	4	FALSE	4	FALSE			1534277369.0-C-320
2018-08-15 06:09:29 UTC	Coles Bakery	Chocolate Hazelnut Filled Cookies	Bread & Bakery	6 pack			2919850P	2060	6.1	23.8	11.6	62.7	37.7	300	2.5	FALSE	2.5	FALSE			1534277369.0-C-323
2018-08-15 06:09:29 UTC	Coles Bakery	Salted Caramel & White Chocolate Cookies	Bread & Bakery	6 Pack			3295636P								2.5	FALSE	2.5	FALSE			1534277369.0-C-324
2018-08-15 06:09:29 UTC	Coles Bakery	Coconut Drops	Bread & Bakery	12 pack	Approximately 23g	12	2591940P	1870	4.5	21	19.2	58.1	40.8	118	2.5	FALSE	2.5	FALSE			1534277369.0-C-325
2018-08-15 06:09:29 UTC	Coles Bakery	Donut Mixed Iced Ring	Bread & Bakery	2 pack			2678797P								2.5	FALSE	2.5	FALSE			1534277369.0-C-326
