Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Super Chocolate ,Freezer,4 pack,81g,4,,1320kJ,4.1g,16.5g,12.5g,37.7g,28.7g,93mg,8,FALSE,8,FALSE,,,1534279780.0-W-2559
2018-08-15 06:49:40 UTC,magnum,Magnum Mini Ice Cream Dulce De Leche 6 Pack,Freezer,360ml,Ml,,,,,,,,,,8.5,FALSE,8.5,FALSE,,,1534279780.0-W-2560
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Chocolate Mint ,Freezer,4 pack,79g,4,,1210kJ,3.1g,12.6g,9.6g,40.8g,26.6g,54mg,8,FALSE,8,FALSE,,,1534279780.0-W-2561
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Ice Cream Boysenberry Swirl,Freezer,4 pack,85g,4,,1150kJ,2.7g,11.7g,9.5g,39.3g,28.0g,95mg,8,FALSE,8,FALSE,,,1534279780.0-W-2562
2018-08-15 06:49:40 UTC,peters drumstick minis,Peters Drumstick Minis Ice Cream Vanilla,Freezer,6 pack,50g,6,,1400kJ,4.5g,18.1g,12.9g,38.5g,23.7g,49mg,8,FALSE,8,FALSE,,,1534279780.0-W-2563
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Ice Cream Vanilla,Freezer,4 pack,,,,,,,,,,,8,FALSE,8,FALSE,,,1534279780.0-W-2564
2018-08-15 06:49:40 UTC,woolworths,Woolworths Ice Pops ,Freezer,20 pack,75g (1 Ice Block),20,,313kJ,0.4g,<1.0g,<1.0g,17.8g,15.6g,5mg,2.8,FALSE,2.8,FALSE,,,1534279780.0-W-2565
2018-08-15 06:49:40 UTC,magnum,Magnum Mini Ice Cream Raspberry Choc Truffle 6 Pack,Freezer,360ml,Ml,,,,,,,,,,8.5,FALSE,8.5,FALSE,,,1534279780.0-W-2566
2018-08-15 06:49:40 UTC,oreo,Oreo Ice Cream Cone ,Freezer,4 pack,,,,,,,,,,,8,TRUE,6,FALSE,,,1534279780.0-W-2567
2018-08-15 06:49:40 UTC,peters maxibon,Peters Maxibon Vanilla ,Freezer,4 pack,102g,4,,1330kJ,4.0g,15.6g,10.9g,39.7g,27.0g,99mg,8.4,FALSE,8.4,FALSE,,,1534279780.0-W-2568
2018-08-15 06:49:40 UTC,paddle pop,Paddle Pop Reduced Fat Ice Cream Rainbow,Freezer,10 pack,68g,10,,660kJ,3.4g,4.8g,2.4g,24.9g,19.8g,46mg,7,FALSE,7,FALSE,,,1534279780.0-W-2569
2018-08-15 06:49:40 UTC,streets paddle pop,Streets Paddle Pop Chocolate ,Freezer,10 pack,54g,10,,611kJ,3.7g,3.0g,2.1g,25.4g,19.7g,55mg,7,FALSE,7,FALSE,,,1534279780.0-W-2570
2018-08-15 06:49:40 UTC,calippo mini water,Calippo Mini Water Ice Raspberry & Pineapple,Freezer,10 pack,62g,10,,363kJ,0.0g,0.0g,0.0g,20.5g,20.1g,3mg,7,FALSE,7,FALSE,,,1534279780.0-W-2571
2018-08-15 06:49:40 UTC,woolworths,Woolworths Choc Coated Ice Cream,Freezer,10 pack,100.0g,10,,1190kJ,2.6g,19.2g,15.3g,25.9g,24.1g,43mg,3,FALSE,3,FALSE,,,1534279780.0-W-2572
2018-08-15 06:49:40 UTC,bulla,Bulla Icy Pops Lemonade Raspberry & Cola,Freezer,10 pack,70g,10,,369kJ,<1g,<1g,<1g,19.8g,19.7g,<1mg,4.3,FALSE,4.3,FALSE,,,1534279780.0-W-2573
2018-08-15 06:49:40 UTC,peters,Peters Light & Creamy Classic Vanilla Ice Cream Slices,Freezer,12 pack,46g,12,,660kJ,3.6g,2.8g,1.8g,28.9g,20.3g,75mg,8,FALSE,8,FALSE,,,1534279780.0-W-2574
2018-08-15 06:49:40 UTC,streets paddle pop,Streets Paddle Pop Banana ,Freezer,10 pack,54g,10,,599kJ,2.7g,2.8g,2.0g,26.4g,20.1g,45mg,7,FALSE,7,FALSE,,,1534279780.0-W-2575
2018-08-15 06:49:40 UTC,peters drumstick,Peters Drumstick Ice Cream Vanilla,Freezer,16 pack,72g,16,,1310kJ,4.0g,16.6g,11.6g,36.8g,22.2g,54mg,22.5,TRUE,17,FALSE,,,1534279780.0-W-2576
2018-08-15 06:49:40 UTC,bulla mini,Bulla Mini Frozen Yoghurt Assorted Flavours,Freezer,14 pack,"Strawberry and Passion fruit :34g, Wildberry and Mango spilt : 38g",14,,"Strawberry and Passion fruit :533kJ, Wildberry and Mango spilt : 458kJ","Strawberry and Passion fruit :4.5g, Wildberry and Mango spilt : 2.6g","Strawberry and Passion fruit :3.0g, Wildberry and Mango spilt : 1.7g","Strawberry and Passion fruit :2.0g,Wildberry and Mango spilt : 1.1g","Strawberry and Passion fruit :20.7g, Wildberry and Mango spilt : 21.0g","Strawberry and Passion fruit :19.4g, Wildberry and Mango spilt : 20.2g","Strawberry and Passion fruit :55mg, Wildberry and Mango spilt : 32mg",6.8,TRUE,4.5,FALSE,,,1534279780.0-W-2577
2018-08-15 06:49:40 UTC,woolworths,Woolworths Ice Cream Creme Brulee,Freezer,1l,62g  (Approx. 1 Scoop),10,,937kJ,3.5g,10.7g,7.6g,27.7g,24.9g,48mg,4.7,FALSE,4.7,FALSE,,,1534279780.0-W-2578
2018-08-15 06:49:40 UTC,blue ribbon,Blue Ribbon Reduced Fat Ice Cream Light Vanilla,Freezer,2l,Litre,,,,,,,,,,7.49,TRUE,4.9,FALSE,,,1534279780.0-W-2579
2018-08-15 06:49:40 UTC,bulla,Bulla Mini Splits Tropical Raspberry,Freezer,14 pack,37g,14,,616kJ,1.5g,5.7g,3.4g,22.2g,20.7g,30mg,6.8,TRUE,4.5,FALSE,,,1534279780.0-W-2580
2018-08-15 06:49:40 UTC,woolworths,Woolworths Ice Cream Coconut Chocolate,Freezer,1l,62g (Approx. 1 Scoop),10,,1020kJ,3.9g,14.3g,8.3g,24.5g,21.5g,61mg,4.7,FALSE,4.7,FALSE,,,1534279780.0-W-2581
2018-08-15 06:49:40 UTC,gelativo,Gelativo Sorbet Passionfruit,Freezer,1l tub,Litre,,,,,,,,,,7.99,TRUE,6,FALSE,,,1534279780.0-W-2582
2018-08-15 06:49:40 UTC,bulla creamy classics,Bulla Creamy Classics Ice Cream Vanilla & Boysenberry,Freezer,2l,Litre,,,,,,,,,,8,TRUE,5,FALSE,,,1534279780.0-W-2583
2018-08-15 06:49:40 UTC,bulla,Bulla Reduced Fat Vanilla Ice Cream,Freezer,2l,45g,20,,718kJ,3.1g,6.0g,4.3g,26.2g,,53mg,4,FALSE,4,FALSE,,,1534279780.0-W-2584
2018-08-15 06:49:40 UTC,bulla ,Bulla Reduced Fat Strawberry & Cream Ice Cream,Freezer,2l,47g,20,,710kJ,3.0g,5.8g,4.1g,26.5g,21.4g,51mg,4,FALSE,4,FALSE,,,1534279780.0-W-2585
2018-08-15 06:49:40 UTC,bulla splits,"Bulla Splits Multipack Raspberry, Mango & Lemon Lime",Freezer,10 pack,64g,10,,619kJ,1.4g,5.5g,3.7g,22.9g,21.8g,28mg,6.8,TRUE,4.5,FALSE,,,1534279780.0-W-2586
2018-08-15 06:49:40 UTC,peters,Peters Light & Creamy Choc Caramel & Vanilla Swirl Ice Cream,Freezer,1.8l,47g (100mL) approx.2 Scoops,18,,670kJ,3.5g,2.8g,1.8g,29.4g,20.8g,78mg,5,TRUE,4,FALSE,,,1534279780.0-W-2587
2018-08-15 06:49:40 UTC,peters,Peters Light & Creamy Raspberry Ripple Ice Cream,Freezer,1.8l,48g (100mL) approx.2 Scoops,18,,670kJ,3.4g,2.6g,1.7g,30.0g,21.3g,71mg,5,TRUE,4,FALSE,,,1534279780.0-W-2588
2018-08-15 06:49:40 UTC,peters,Peters Light & Creamy French Vanilla Ice Cream,Freezer,1.8l,46g (100mL) approx.2 Scoops,18,,650kJ,3.6g,2.7g,1.8g,28.9g,20.3g,75mg,5,TRUE,4,FALSE,,,1534279780.0-W-2589
2018-08-15 06:49:40 UTC,bulla,Bulla Splits Raspberry,Freezer,10 pack,64g,10,,619kJ,1.4g,5.5g,3.7g,22.9g,21.8g,28mg,6.8,TRUE,4.5,FALSE,,,1534279780.0-W-2590
2018-08-15 06:49:40 UTC,bulla splits,Bulla Splits Ice Cream Wildberry Orange Tropical,Freezer,10 pack,64g,10,,619kJ,1.4g,5.5g,3.7g,22.9g,21.8g,28mg,6.8,TRUE,4.5,FALSE,,,1534279780.0-W-2591
2018-08-15 06:49:40 UTC,bulla,Bulla Choc Bars Malt Choc Mint & Vanilla,Freezer,10 pack,60g,10,,1308kJ,2.8g,21.2g,18.7g,27.7g,,44mg,6.8,TRUE,4.5,FALSE,,,1534279780.0-W-2592
